BLItemNo,ElementId,LdrawId,PartName,BLColorId,LDrawColorId,ColorName,ColorCategory,Qty,Weight
13564,6269079,13564,"Cattle Horn, Long",5,4,Red,Solid Colors,1,0.14
15712,6335388,15712,"Tile, Modified 1 x 1 with Open O Clip",11,0,Black,Solid Colors,1,0.2
18674,6115080,18674,"Tile, Round 2 x 2 with Open Stud",85,72,Dark Bluish Gray,Solid Colors,1,0.35
20482,6271752,20482,"Tile, Round 1 x 1 with Bar and Pin Holder",85,72,Dark Bluish Gray,Solid Colors,5,0
2654,4278274,2654,"Plate, Round 2 x 2 with Rounded Bottom (Boat Stud)",85,72,Dark Bluish Gray,Solid Colors,1,0.45
32474pb002,6261631,32474pb002,Technic Ball Joint with Black Eye with Pupil Pattern,1,15,White,Solid Colors,1,0.37
35480,6221607,35480,"Plate, Round 1 x 2 with Two Open Studs",85,72,Dark Bluish Gray,Solid Colors,4,0.26
3960,396026,3960,Dish 4 x 4 Inverted (Radar) with Solid Stud,11,0,Black,Solid Colors,1,1.33
64847,,64847,"Cattle Horn, Short",85,72,Dark Bluish Gray,Solid Colors,2,0.11
85861,6231765,85861,"Plate, Round 1 x 1 with Open Stud",85,72,Dark Bluish Gray,Solid Colors,5,0.1
98284,6313508,98284,"Plate, Round 2 x 2 with Pin Hole and 4 Arms Up",11,0,Black,Solid Colors,1,0.96
,,,,,,,,,
Total qty,Total Weight,,,,,,,,
23,5.56,,,,,,,,
